mapby,p,comm,size,latency,min,max,iterations,p50,p95,p99
core,17,16,8192,15.72,3.36,26.61,1000,15.00,17.97,19.69
core,17,16,16384,13.10,5.48,17.16,1000,13.15,14.86,16.45
core,17,16,32768,26.80,13.09,31.27,1000,26.72,29.17,30.75
core,17,16,65536,59.52,45.60,75.75,1000,57.89,63.16,115.04
core,17,16,131072,124.03,106.53,135.21,1000,123.94,131.47,134.43
core,17,16,262144,246.61,213.18,261.09,1000,247.54,265.49,271.82
core,17,16,524288,519.39,491.32,533.93,1000,522.42,553.91,562.95
core,17,16,1048576,983.61,887.06,1019.48,1000,985.46,1053.13,1078.06
core,18,17,1,2.31,0.60,3.13,1000,2.26,2.47,2.80
core,18,17,2,2.31,0.59,3.14,1000,2.27,2.50,2.67
core,18,17,4,2.30,0.55,3.13,1000,2.28,2.42,2.56
core,18,17,8,2.29,0.57,3.13,1000,2.27,2.42,2.53
core,18,17,16,2.29,0.56,3.12,1000,2.26,2.50,2.62
core,18,17,32,2.49,0.64,3.45,1000,2.47,2.68,2.85
core,18,17,64,2.46,0.64,3.38,1000,2.42,2.62,2.91
core,18,17,128,4.74,0.98,7.66,1000,4.71,5.00,5.41
core,18,17,256,4.78,1.01,7.68,1000,4.74,5.11,5.66
core,18,17,512,5.30,1.13,8.46,1000,5.26,5.80,7.19
core,18,17,1024,5.85,1.22,9.34,1000,5.81,6.35,6.72
core,18,17,2048,8.10,1.72,13.67,1000,8.05,8.62,9.59
core,18,17,4096,11.42,2.21,19.20,1000,11.33,12.13,13.92
core,18,17,8192,16.71,3.02,28.52,1000,16.01,19.22,20.02
core,18,17,16384,13.85,5.02,18.97,1000,13.93,16.11,17.68
core,18,17,32768,28.92,14.52,34.36,1000,29.25,31.50,34.85
core,18,17,65536,62.57,46.63,68.59,1000,63.20,67.18,70.45
core,18,17,131072,135.26,117.07,154.26,1000,132.98,141.02,203.77
core,18,17,262144,266.42,229.87,282.88,1000,267.40,283.70,289.12
core,18,17,524288,551.23,521.48,567.04,1000,553.41,585.94,594.27
core,18,17,1048576,1043.62,940.22,1082.52,1000,1048.28,1115.54,1138.11
core,19,18,1,2.27,0.41,3.19,1000,2.24,2.42,2.65
core,19,18,2,2.30,0.41,3.20,1000,2.27,2.51,2.64
core,19,18,4,2.28,0.40,3.25,1000,2.24,2.49,2.59
core,19,18,8,2.31,0.41,3.23,1000,2.26,2.55,2.77
core,19,18,16,2.28,0.41,3.22,1000,2.26,2.45,2.64
core,19,18,32,2.49,0.50,3.49,1000,2.45,2.77,3.00
core,19,18,64,2.46,0.46,3.45,1000,2.43,2.66,2.88
core,19,18,128,5.05,0.75,8.08,1000,5.01,5.36,6.08
core,19,18,256,5.19,0.77,8.30,1000,5.14,5.46,6.05
core,19,18,512,5.40,0.88,8.60,1000,5.34,5.81,7.54
core,19,18,1024,5.98,0.96,9.61,1000,5.94,6.47,7.46
core,19,18,2048,8.64,1.16,14.55,1000,8.59,9.16,11.62
core,19,18,4096,11.83,1.66,20.16,1000,11.76,12.42,14.96
core,19,18,8192,17.30,2.54,29.85,1000,16.79,20.07,21.20
core,19,18,16384,14.00,4.46,19.30,1000,13.96,16.14,18.10
core,19,18,32768,29.93,12.39,35.47,1000,29.90,32.12,34.53
core,19,18,65536,69.65,49.58,94.20,1000,66.64,72.03,196.70
core,19,18,131072,111.17,78.35,126.64,1000,111.27,119.31,122.79
core,19,18,262144,189.58,83.47,233.47,1000,189.04,207.77,215.42
core,19,18,524288,445.58,149.42,512.64,1000,448.36,493.46,506.69
core,19,18,1048576,906.25,608.38,1017.42,1000,906.12,975.67,995.76
core,20,19,1,2.33,0.49,3.28,1000,2.30,2.48,2.77
core,20,19,2,2.32,0.48,3.26,1000,2.28,2.53,2.69
core,20,19,4,2.35,0.50,3.32,1000,2.31,2.53,2.77
core,20,19,8,2.33,0.47,3.27,1000,2.28,2.48,2.73
core,20,19,16,2.36,0.51,3.33,1000,2.29,2.57,2.74
core,20,19,32,2.49,0.56,3.50,1000,2.46,2.77,2.92
core,20,19,64,2.50,0.56,3.49,1000,2.47,2.72,3.00
core,20,19,128,5.39,0.94,8.82,1000,5.34,5.66,6.32
core,20,19,256,5.49,0.99,8.96,1000,5.42,5.78,6.31
core,20,19,512,5.79,1.05,9.70,1000,5.75,6.14,6.51
core,20,19,1024,6.45,1.13,10.74,1000,6.40,7.00,8.26
core,20,19,2048,9.10,1.41,15.54,1000,9.04,9.64,11.53
core,20,19,4096,12.83,2.02,21.89,1000,12.49,13.32,15.98
core,20,19,8192,18.36,2.78,31.96,1000,17.75,21.05,22.29
core,20,19,16384,15.16,4.63,23.57,1000,14.21,16.46,18.95
core,20,19,32768,33.70,13.43,44.50,1000,31.52,34.89,39.22
core,20,19,65536,71.90,49.55,85.61,1000,71.15,77.39,83.79
core,20,19,131072,145.92,123.22,154.63,1000,146.14,155.84,161.42
core,20,19,262144,287.88,245.97,304.07,1000,288.80,308.42,314.59
core,20,19,524288,600.60,560.10,618.63,1000,602.37,639.11,647.00
core,20,19,1048576,1130.93,949.68,1187.67,1000,1136.72,1209.06,1232.23
core,21,20,1,2.31,0.31,3.46,1000,2.27,2.55,2.65
core,21,20,2,2.32,0.29,3.49,1000,2.30,2.51,2.62
core,21,20,4,2.32,0.31,3.41,1000,2.28,2.55,2.65
core,21,20,8,2.31,0.29,3.45,1000,2.28,2.57,2.70
core,21,20,16,2.30,0.30,3.37,1000,2.28,2.55,2.65
core,21,20,32,2.50,0.38,3.64,1000,2.47,2.83,3.04
core,21,20,64,2.49,0.34,3.69,1000,2.47,2.76,2.95
core,21,20,128,5.51,0.64,9.33,1000,5.43,5.82,7.08
core,21,20,256,5.60,0.63,9.51,1000,5.56,5.94,7.30
core,21,20,512,5.89,0.68,9.93,1000,5.84,6.29,7.03
core,21,20,1024,6.66,0.83,11.27,1000,6.60,7.29,7.89
core,21,20,2048,9.52,1.08,16.61,1000,9.46,10.21,11.75
core,21,20,4096,12.99,1.56,22.67,1000,12.90,13.80,16.34
core,21,20,8192,18.87,2.34,33.07,1000,18.21,21.71,23.81
core,21,20,16384,13.87,4.38,19.98,1000,13.87,16.10,17.55
core,21,20,32768,32.19,11.45,38.84,1000,32.23,35.91,37.80
core,21,20,65536,73.15,48.98,80.65,1000,73.14,78.04,81.04
core,21,20,131072,156.01,129.97,181.41,1000,153.91,164.82,269.98
core,21,20,262144,306.66,252.87,326.89,1000,307.29,328.87,337.04
core,21,20,524288,637.47,590.16,659.87,1000,640.27,675.56,685.71
core,21,20,1048576,1178.54,971.41,1240.65,1000,1185.24,1254.47,1272.86
core,22,21,1,2.40,0.28,3.74,1000,2.37,2.61,2.85
core,22,21,2,2.38,0.28,3.70,1000,2.34,2.57,2.75
core,22,21,4,2.40,0.28,3.74,1000,2.38,2.61,2.83
core,22,21,8,2.44,0.29,3.74,1000,2.36,2.61,2.79
core,22,21,16,2.43,0.31,3.80,1000,2.41,2.64,2.82
core,22,21,32,2.73,0.37,3.92,1000,2.52,2.85,3.05
core,22,21,64,2.55,0.38,3.90,1000,2.53,2.78,3.03
core,22,21,128,5.73,0.87,9.84,1000,5.67,6.09,6.41
core,22,21,256,5.85,0.86,10.07,1000,5.77,6.27,8.39
core,22,21,512,6.95,1.00,12.18,1000,6.38,6.95,7.69
core,22,21,1024,7.29,1.22,12.24,1000,7.11,7.71,9.19
core,22,21,2048,11.11,2.58,18.52,1000,9.93,10.59,12.81
core,22,21,4096,13.81,2.01,25.31,1000,13.63,14.67,16.94
core,22,21,8192,19.80,2.73,34.92,1000,19.18,22.72,23.70
core,22,21,16384,15.12,4.55,22.28,1000,15.06,17.82,19.47
core,22,21,32768,36.37,12.79,44.07,1000,36.06,40.57,42.85
core,22,21,65536,78.32,52.44,86.82,1000,78.31,84.37,87.03
core,22,21,131072,163.94,137.18,174.39,1000,164.14,173.60,178.50
core,22,21,262144,326.17,272.62,347.07,1000,326.18,347.69,357.50
core,22,21,524288,675.63,625.96,699.07,1000,679.01,712.28,723.32
core,22,21,1048576,1260.80,1037.54,1326.61,1000,1268.32,1332.28,1351.14
core,23,22,1,2.40,0.37,3.60,1000,2.36,2.60,2.77
core,23,22,2,2.42,0.36,3.68,1000,2.39,2.62,2.85
core,23,22,4,2.42,0.38,3.62,1000,2.39,2.65,2.80
core,23,22,8,2.42,0.37,3.65,1000,2.39,2.65,2.88
core,23,22,16,2.42,0.37,3.67,1000,2.39,2.69,2.82
core,23,22,32,2.62,0.47,3.96,1000,2.57,2.96,3.18
core,23,22,64,2.59,0.41,3.91,1000,2.55,2.90,3.08
core,23,22,128,5.85,0.62,10.06,1000,5.79,6.21,7.05
core,23,22,256,5.93,0.59,10.28,1000,5.89,6.30,6.85
core,23,22,512,6.16,0.76,10.57,1000,6.08,6.60,8.41
core,23,22,1024,7.24,0.96,12.35,1000,7.14,7.90,10.45
core,23,22,2048,10.37,1.25,18.23,1000,10.29,11.03,12.76
core,23,22,4096,14.29,1.82,25.03,1000,14.10,15.09,17.56
core,23,22,8192,26.10,7.47,44.18,1000,22.90,24.43,29.00
core,23,22,16384,15.13,4.62,28.78,1000,14.63,17.31,19.85
core,23,22,32768,32.38,10.36,41.69,1000,32.02,37.36,38.61
core,23,22,65536,78.79,50.29,89.04,1000,79.59,86.00,89.34
core,23,22,131072,165.94,136.93,177.44,1000,167.01,178.29,184.03
core,23,22,262144,331.70,278.89,352.04,1000,332.75,355.65,362.78
core,23,22,524288,693.37,645.25,718.09,1000,695.64,730.25,741.02
core,23,22,1048576,1287.21,1029.15,1363.12,1000,1293.45,1369.64,1407.14
core,24,23,1,2.49,0.42,3.96,1000,2.46,2.76,3.00
core,24,23,2,2.49,0.41,3.97,1000,2.46,2.76,2.92
core,24,23,4,2.53,0.47,4.02,1000,2.44,2.77,3.95
core,24,23,8,2.48,0.40,3.95,1000,2.46,2.73,2.88
core,24,23,16,2.52,0.42,4.01,1000,2.47,2.83,3.02
core,24,23,32,2.75,0.54,4.33,1000,2.70,3.14,3.34
core,24,23,64,2.72,0.52,4.28,1000,2.69,2.96,3.35
core,24,23,128,5.94,0.79,10.49,1000,5.89,6.32,7.36
core,24,23,256,6.09,0.84,10.79,1000,6.01,6.59,7.59
core,24,23,512,6.47,1.04,11.23,1000,6.41,7.02,8.25
core,24,23,1024,7.47,1.18,12.96,1000,7.39,8.09,9.84
core,24,23,2048,10.82,1.54,19.14,1000,10.70,11.48,13.54
core,24,23,4096,15.06,2.13,27.47,1000,14.68,15.73,18.15
core,24,23,8192,24.64,3.21,44.17,1000,24.12,25.68,37.04
core,24,23,16384,16.54,4.70,25.15,1000,16.25,20.13,21.34
core,24,23,32768,39.54,13.20,48.41,1000,39.77,43.21,45.28
core,24,23,65536,83.68,53.51,93.58,1000,84.00,90.59,94.40
core,24,23,131072,174.19,143.21,186.35,1000,175.40,187.53,194.37
core,24,23,262144,344.37,282.93,365.70,1000,344.91,368.44,377.46
core,24,23,524288,714.01,652.88,740.67,1000,716.70,756.80,771.79
core,24,23,1048576,1305.14,985.35,1391.76,1000,1309.04,1393.00,1427.32
core,25,24,1,2.41,0.33,3.96,1000,2.38,2.64,2.84
core,25,24,2,2.41,0.31,4.02,1000,2.38,2.62,2.92
core,25,24,4,2.42,0.31,4.03,1000,2.37,2.66,2.95
core,25,24,8,2.41,0.30,4.06,1000,2.38,2.69,2.88
core,25,24,16,2.44,0.31,4.04,1000,2.40,2.68,3.17
core,25,24,32,2.69,0.38,4.51,1000,2.64,3.07,3.29
core,25,24,64,2.67,0.39,4.39,1000,2.65,3.01,3.21
core,25,24,128,6.25,0.71,11.20,1000,6.20,6.62,7.55
core,25,24,256,6.35,0.71,11.43,1000,6.30,6.72,8.83
core,25,24,512,6.59,0.86,11.90,1000,6.52,6.98,8.15
core,25,24,1024,7.70,0.96,13.86,1000,7.63,8.37,9.13
core,25,24,2048,11.04,1.32,20.01,1000,10.96,11.79,13.85
core,25,24,4096,15.04,1.82,27.07,1000,14.97,15.76,17.42
core,25,24,8192,21.86,2.50,39.39,1000,21.21,25.19,27.03
core,25,24,16384,16.35,3.62,23.98,1000,16.23,19.02,21.13
core,25,24,32768,39.60,9.14,47.96,1000,38.94,43.32,46.46
core,25,24,65536,91.64,54.42,121.53,1000,88.23,95.17,182.49
core,25,24,131072,185.33,147.34,197.39,1000,185.84,194.19,198.20
core,25,24,262144,360.73,293.93,382.11,1000,361.58,385.95,397.56
core,25,24,524288,747.04,670.57,775.09,1000,750.25,788.86,799.55
core,25,24,1048576,1342.43,933.95,1441.50,1000,1343.26,1428.63,1457.73
core,26,25,1,2.61,0.46,4.43,1000,2.56,2.81,3.04
core,26,25,2,2.60,0.45,4.44,1000,2.56,2.83,3.07
core,26,25,4,2.61,0.47,4.44,1000,2.57,2.82,3.04
core,26,25,8,2.60,0.43,4.46,1000,2.54,2.92,3.07
core,26,25,16,2.61,0.45,4.49,1000,2.58,2.86,3.03
core,26,25,32,2.79,0.55,4.72,1000,2.76,3.14,3.41
core,26,25,64,2.77,0.54,4.68,1000,2.74,3.06,3.30
core,26,25,128,6.49,1.02,11.71,1000,6.45,6.81,8.36
core,26,25,256,7.58,2.05,12.97,1000,6.50,7.11,8.84
core,26,25,512,7.15,1.19,12.83,1000,6.95,7.50,9.30
core,26,25,1024,8.67,1.37,15.63,1000,7.93,8.65,11.32
core,26,25,2048,11.51,1.61,21.84,1000,11.41,12.10,14.17
core,26,25,4096,15.84,2.13,28.64,1000,15.68,17.06,19.30
core,26,25,8192,23.02,2.87,41.57,1000,22.24,26.27,27.49
core,26,25,16384,16.83,4.45,25.97,1000,16.60,19.95,21.82
core,26,25,32768,41.08,11.29,50.82,1000,40.85,44.93,47.62
core,26,25,65536,90.28,55.94,101.15,1000,90.17,96.93,101.46
core,26,25,131072,190.24,154.85,203.66,1000,190.38,201.55,207.65
core,26,25,262144,376.22,316.07,399.16,1000,377.26,401.35,410.01
core,26,25,524288,776.58,688.13,811.42,1000,778.00,820.58,830.08
core,26,25,1048576,1388.12,951.28,1497.78,1000,1388.30,1470.38,1511.50
core,27,26,1,2.67,0.41,4.52,1000,2.63,2.98,3.22
core,27,26,2,2.69,0.46,4.52,1000,2.66,2.92,3.19
core,27,26,4,2.66,0.40,4.54,1000,2.63,2.93,3.23
core,27,26,8,2.70,0.48,4.54,1000,2.68,2.96,3.23
core,27,26,16,2.68,0.41,4.59,1000,2.65,2.90,3.18
core,27,26,32,2.92,0.54,4.90,1000,2.89,3.21,3.61
core,27,26,64,2.84,0.47,4.84,1000,2.80,3.20,3.37
core,27,26,128,6.42,0.62,11.88,1000,6.30,6.89,7.67
core,27,26,256,6.53,0.60,12.03,1000,6.46,6.97,8.40
core,27,26,512,7.11,0.87,12.81,1000,7.05,7.56,9.34
core,27,26,1024,8.15,0.93,14.69,1000,8.08,8.85,9.86
core,27,26,2048,11.92,1.25,21.75,1000,11.82,12.64,14.61
core,27,26,4096,17.64,3.03,31.71,1000,16.19,17.40,21.37
core,27,26,8192,25.15,2.75,45.31,1000,25.46,27.64,29.63
core,27,26,16384,17.40,4.31,26.45,1000,17.32,20.31,22.20
core,27,26,32768,42.49,11.76,52.11,1000,41.87,46.73,49.50
core,27,26,65536,94.72,58.28,106.01,1000,94.43,101.03,104.83
core,27,26,131072,200.02,161.34,213.91,1000,200.45,210.17,215.80
core,27,26,262144,384.88,324.79,407.89,1000,384.76,409.08,424.67
core,27,26,524288,800.58,719.98,834.43,1000,803.36,844.06,853.67
core,27,26,1048576,1447.18,1008.19,1553.63,1000,1446.85,1527.35,1562.59
core,28,27,1,2.77,0.50,4.79,1000,2.74,3.04,3.40
core,28,27,2,2.75,0.50,4.81,1000,2.71,3.03,3.35
core,28,27,4,2.81,0.51,4.86,1000,2.78,3.04,3.19
core,28,27,8,2.78,0.51,4.85,1000,2.75,3.05,3.21
core,28,27,16,2.85,0.52,4.94,1000,2.82,3.16,3.42
core,28,27,32,3.02,0.61,5.27,1000,3.00,3.35,3.55
core,28,27,64,2.98,0.59,5.13,1000,2.96,3.23,3.35
core,28,27,128,6.90,0.88,12.73,1000,6.77,7.42,10.02
core,28,27,256,7.90,1.78,13.98,1000,6.98,7.59,10.93
core,28,27,512,7.99,0.95,15.13,1000,7.72,8.32,10.60
core,28,27,1024,8.83,1.17,15.95,1000,8.72,9.45,11.78
core,28,27,2048,12.40,1.53,22.68,1000,12.32,13.23,14.94
core,28,27,4096,18.21,2.08,32.37,1000,16.97,18.08,20.94
core,28,27,8192,26.28,4.33,47.29,1000,24.08,28.74,31.15
core,28,27,16384,17.90,4.63,27.92,1000,17.65,21.06,22.85
core,28,27,32768,43.23,12.31,54.04,1000,43.01,48.04,50.87
core,28,27,65536,97.18,60.79,108.90,1000,97.31,103.27,106.63
core,28,27,131072,203.56,165.40,218.02,1000,204.39,217.77,222.84
core,28,27,262144,400.62,337.98,424.42,1000,401.58,427.46,438.81
core,28,27,524288,818.25,727.90,851.39,1000,821.10,863.96,876.60
core,28,27,1048576,1492.57,1032.65,1601.81,1000,1493.00,1569.97,1600.62
core,29,28,1,2.88,0.33,5.18,1000,2.83,3.15,3.44
core,29,28,2,2.74,0.27,5.05,1000,2.73,3.00,3.22
core,29,28,4,2.82,0.31,5.14,1000,2.78,3.12,3.33
core,29,28,8,2.75,0.26,5.05,1000,2.73,2.99,3.18
core,29,28,16,2.85,0.28,5.17,1000,2.82,3.17,3.38
core,29,28,32,3.08,0.34,5.58,1000,3.03,3.52,3.73
core,29,28,64,3.05,0.45,5.36,1000,2.99,3.37,3.61
core,29,28,128,6.89,0.43,13.30,1000,6.81,7.43,8.76
core,29,28,256,7.00,0.52,13.30,1000,6.91,7.52,8.55
core,29,28,512,7.67,0.69,14.39,1000,7.58,8.28,9.97
core,29,28,1024,8.84,0.85,16.28,1000,8.70,9.55,12.50
core,29,28,2048,12.68,1.07,23.27,1000,12.41,13.29,15.98
core,29,28,4096,17.28,1.67,31.94,1000,17.13,18.20,21.66
core,29,28,8192,25.28,2.67,46.31,1000,24.27,29.07,29.89
core,29,28,16384,18.68,4.70,28.70,1000,18.40,22.06,23.65
core,29,28,32768,46.09,13.67,57.20,1000,46.20,51.41,53.38
core,29,28,65536,102.29,64.98,114.79,1000,102.44,108.86,112.02
core,29,28,131072,211.52,170.87,227.12,1000,212.33,224.31,230.59
core,29,28,262144,412.30,347.55,437.15,1000,413.49,437.67,448.51
core,29,28,524288,855.01,749.73,891.14,1000,856.78,899.47,910.97
core,29,28,1048576,1544.73,1040.97,1661.32,1000,1544.83,1624.00,1660.70
core,30,29,1,2.82,0.33,4.95,1000,2.78,3.16,3.36
core,30,29,2,2.87,0.34,5.07,1000,2.82,3.13,3.60
core,30,29,4,2.84,0.33,5.00,1000,2.81,3.13,3.50
core,30,29,8,2.85,0.33,5.05,1000,2.84,3.14,3.32
core,30,29,16,2.85,0.34,5.01,1000,2.79,3.18,3.53
core,30,29,32,3.18,0.40,5.61,1000,3.13,3.58,4.07
core,30,29,64,3.10,0.39,5.43,1000,3.07,3.37,3.64
core,30,29,128,7.29,0.78,13.76,1000,7.20,7.78,10.17
core,30,29,256,7.26,0.82,13.66,1000,7.20,7.66,9.39
core,30,29,512,8.00,0.98,14.60,1000,7.90,8.52,9.96
core,30,29,1024,9.74,1.35,17.73,1000,8.98,9.90,12.70
core,30,29,2048,14.94,2.44,26.55,1000,13.05,14.11,18.67
core,30,29,4096,18.10,2.14,33.26,1000,17.91,18.96,22.04
core,30,29,8192,26.11,2.89,49.37,1000,25.36,29.98,31.58
core,30,29,16384,19.76,4.69,31.11,1000,19.38,23.23,25.67
core,30,29,32768,50.18,14.71,62.60,1000,50.68,54.97,58.01
core,30,29,65536,107.82,67.31,121.67,1000,107.81,114.95,120.63
core,30,29,131072,222.07,178.33,238.42,1000,222.70,235.72,243.36
core,30,29,262144,434.96,360.37,462.57,1000,435.35,459.61,470.16
core,30,29,524288,911.76,810.98,952.14,1000,913.41,958.06,972.58
core,30,29,1048576,1649.20,1137.77,1789.01,1000,1646.73,1727.82,1753.68
core,31,30,1,3.04,0.39,5.28,1000,3.00,3.29,3.59
core,31,30,2,3.02,0.38,5.24,1000,2.99,3.29,3.62
core,31,30,4,3.07,0.40,5.33,1000,3.03,3.31,3.61
core,31,30,8,3.00,0.36,5.23,1000,2.97,3.27,3.57
core,31,30,16,3.09,0.41,5.40,1000,3.07,3.42,3.60
core,31,30,32,3.29,0.49,5.72,1000,3.25,3.65,3.83
core,31,30,64,3.31,0.52,5.73,1000,3.29,3.68,3.94
core,31,30,128,7.35,0.60,13.72,1000,7.13,7.79,9.97
core,31,30,256,7.54,0.66,14.08,1000,7.44,8.04,9.70
core,31,30,512,8.14,0.83,15.18,1000,8.07,8.57,11.72
core,31,30,1024,9.24,0.99,17.05,1000,9.15,9.95,11.56
core,31,30,2048,13.44,1.20,25.21,1000,13.39,14.12,15.60
core,31,30,4096,18.49,1.81,34.31,1000,18.38,19.71,21.16
core,31,30,8192,26.85,2.61,49.69,1000,26.09,30.79,32.06
core,31,30,16384,20.83,4.78,40.81,1000,19.86,24.09,66.26
core,31,30,32768,52.39,14.24,65.45,1000,52.96,58.13,61.68
core,31,30,65536,113.30,69.64,142.91,1000,112.59,120.51,140.89
core,31,30,131072,231.02,187.71,248.95,1000,232.47,245.00,250.30
core,31,30,262144,451.61,378.24,480.17,1000,451.80,477.02,487.33
core,31,30,524288,933.40,822.63,975.11,1000,935.74,978.61,992.33
core,31,30,1048576,1708.33,1196.87,1831.01,1000,1708.53,1793.74,1825.83
core,32,31,1,3.59,0.64,6.51,1000,3.54,3.92,4.22
core,32,31,2,3.56,0.59,6.37,1000,3.53,3.94,4.28
core,32,31,4,3.57,0.62,6.48,1000,3.53,3.87,4.24
core,32,31,8,3.59,0.62,6.49,1000,3.56,3.98,4.25
core,32,31,16,3.59,0.65,6.51,1000,3.55,3.94,4.25
core,32,31,32,3.84,0.70,6.80,1000,3.76,4.31,4.69
core,32,31,64,3.72,0.68,6.72,1000,3.71,4.13,4.45
core,32,31,128,8.09,0.71,15.06,1000,7.99,8.60,11.44
core,32,31,256,8.24,0.76,15.31,1000,8.21,8.80,9.89
core,32,31,512,8.57,0.81,16.07,1000,8.49,9.14,10.76
core,32,31,1024,10.68,1.56,20.28,1000,9.49,10.42,13.32
core,32,31,2048,14.03,1.23,26.42,1000,13.92,15.10,17.23
core,32,31,4096,19.38,1.77,36.27,1000,19.22,20.89,22.59
core,32,31,8192,27.85,2.67,51.87,1000,27.09,31.62,33.18
core,32,31,16384,20.89,4.85,32.50,1000,20.51,24.32,26.90
core,32,31,32768,54.59,15.37,67.21,1000,54.73,59.55,63.50
core,32,31,65536,115.83,73.81,129.94,1000,116.03,123.40,127.16
core,32,31,131072,238.09,192.52,255.25,1000,238.88,251.49,254.76
core,32,31,262144,458.73,368.36,490.23,1000,458.63,488.95,498.55
core,32,31,524288,971.15,850.07,1026.48,1000,971.02,1031.13,1056.70
core,32,31,1048576,1791.33,1281.61,1913.08,1000,1793.28,1880.00,1907.43
core,33,32,1,4.18,1.70,6.26,1000,4.13,4.60,5.01
core,33,32,2,4.24,1.75,6.32,1000,4.21,4.62,5.00
core,33,32,4,4.18,1.75,6.28,1000,4.12,4.61,4.97
core,33,32,8,4.18,1.71,6.29,1000,4.14,4.78,5.04
core,33,32,16,4.13,1.71,6.22,1000,4.07,4.58,5.01
core,33,32,32,4.44,1.75,6.68,1000,4.42,4.85,5.27
core,33,32,64,4.38,1.76,6.60,1000,4.33,5.00,5.37
core,33,32,128,8.72,1.97,15.40,1000,8.58,9.26,12.49
core,33,32,256,9.73,2.35,16.53,1000,8.72,9.33,34.85
core,33,32,512,9.16,2.02,17.05,1000,8.94,9.65,12.34
core,33,32,1024,10.21,2.22,17.98,1000,10.08,11.06,13.63
core,33,32,2048,15.09,3.29,26.72,1000,14.50,15.57,18.77
core,33,32,4096,20.70,3.30,37.57,1000,19.78,21.31,23.56
core,33,32,8192,28.36,3.61,52.54,1000,27.31,32.15,34.20
core,33,32,16384,22.53,6.14,34.43,1000,21.98,26.58,28.59
core,33,32,32768,56.62,16.64,69.15,1000,57.91,62.76,67.31
core,33,32,65536,121.85,77.09,135.38,1000,122.40,129.18,132.50
core,33,32,131072,251.53,206.02,268.49,1000,252.96,264.16,268.06
core,33,32,262144,482.68,395.66,514.91,1000,482.91,512.74,523.80
core,33,32,524288,991.77,872.23,1035.96,1000,991.92,1048.92,1060.68
core,33,32,1048576,1863.01,1320.60,1994.57,1000,1863.57,1963.27,2001.65
core,34,33,1,4.13,0.58,6.32,1000,4.00,4.58,6.17
core,34,33,2,4.40,0.57,6.79,1000,4.11,4.71,5.56
core,34,33,4,5.05,1.60,7.36,1000,4.01,4.60,5.16
core,34,33,8,4.16,0.58,6.37,1000,4.06,4.64,5.44
core,34,33,16,4.24,0.54,7.09,1000,4.10,4.81,5.25
core,34,33,32,4.32,0.58,6.74,1000,4.29,4.72,4.97
core,34,33,64,4.30,0.64,6.61,1000,4.23,4.80,5.12
core,34,33,128,8.79,1.08,15.60,1000,8.69,9.35,10.41
core,34,33,256,8.95,1.07,15.94,1000,8.85,9.40,11.08
core,34,33,512,10.51,1.20,18.22,1000,9.50,10.45,13.36
core,34,33,1024,10.63,1.30,18.83,1000,10.58,11.44,12.78
core,34,33,2048,15.13,1.73,27.69,1000,14.98,16.05,19.18
core,34,33,4096,20.56,2.40,37.82,1000,20.37,21.87,25.32
core,34,33,8192,29.51,3.02,54.64,1000,28.70,33.51,35.19
core,34,33,16384,23.40,4.77,36.26,1000,22.92,27.59,30.54
core,34,33,32768,59.73,14.88,73.34,1000,60.73,65.78,68.54
core,34,33,65536,125.15,72.60,141.21,1000,126.60,134.54,137.06
core,34,33,131072,260.90,209.01,280.08,1000,261.54,275.64,282.12
core,34,33,262144,505.45,408.34,539.81,1000,506.10,533.79,548.17
core,34,33,524288,1051.24,910.02,1102.22,1000,1052.96,1105.48,1125.02
core,34,33,1048576,1955.51,1410.87,2094.28,1000,1953.21,2057.22,2098.89
core,35,34,1,4.02,0.56,6.16,1000,3.92,4.40,4.91
core,35,34,2,3.95,0.54,6.03,1000,3.87,4.28,4.64
core,35,34,4,3.97,0.53,6.11,1000,3.91,4.39,4.71
core,35,34,8,4.01,0.53,6.06,1000,3.89,4.37,4.74
core,35,34,16,3.95,0.50,6.06,1000,3.90,4.38,4.61
core,35,34,32,4.31,0.63,6.76,1000,4.13,4.65,7.61
core,35,34,64,4.26,0.60,7.06,1000,4.16,4.72,5.04
core,35,34,128,9.35,0.87,16.72,1000,9.11,9.94,12.90
core,35,34,256,9.72,1.30,17.38,1000,9.10,9.77,12.76
core,35,34,512,9.95,0.84,17.53,1000,9.91,10.54,12.08
core,35,34,1024,11.30,1.40,19.85,1000,10.90,11.87,13.79
core,35,34,2048,16.93,2.36,30.69,1000,15.44,16.43,18.59
core,35,34,4096,21.32,1.81,39.20,1000,21.17,22.69,25.01
core,35,34,8192,30.60,2.58,56.62,1000,29.59,34.71,37.32
core,35,34,16384,26.14,4.40,37.18,1000,26.37,29.48,31.89
core,35,34,32768,63.86,14.01,76.78,1000,63.89,69.31,72.34
core,35,34,65536,134.58,80.94,150.26,1000,134.63,142.29,145.84
core,35,34,131072,275.64,220.47,294.53,1000,276.07,290.86,298.18
core,35,34,262144,519.51,412.45,551.38,1000,519.97,549.08,562.19
core,35,34,524288,1095.33,959.84,1139.87,1000,1096.77,1150.62,1164.23
core,35,34,1048576,2009.30,1300.20,2164.57,1000,2010.73,2109.99,2166.37
core,36,35,1,3.96,0.53,6.19,1000,3.88,4.31,4.80
core,36,35,2,4.00,0.57,6.24,1000,3.91,4.39,4.85
core,36,35,4,3.95,0.51,6.20,1000,3.89,4.28,4.74
