algorithm,cores,iterations,size,latency,min,max
2,206,1000,524288,2842.52,100.40,5891.98
2,206,1000,1048576,5770.58,187.17,10987.95
2,210,1000,1,79.08,0.13,165.44
2,210,1000,2,83.84,0.13,179.70
2,210,1000,4,77.53,0.11,160.98
2,210,1000,8,78.04,0.11,159.87
2,210,1000,16,74.87,0.11,156.07
2,210,1000,32,75.82,0.12,156.15
2,210,1000,64,78.71,0.11,163.77
2,210,1000,128,82.99,0.12,173.49
2,210,1000,256,114.35,0.16,254.17
2,210,1000,512,99.65,0.16,206.23
2,210,1000,1024,101.76,0.17,210.62
2,210,1000,2048,109.15,0.18,234.74
2,210,1000,4096,125.15,0.21,260.45
2,210,1000,8192,154.80,0.29,320.95
2,210,1000,16384,235.71,0.59,487.28
2,210,1000,32768,274.46,1.11,576.20
2,210,1000,65536,418.40,2.22,865.00
2,210,1000,131072,700.72,4.33,1415.09
2,210,1000,262144,1715.92,91.91,3427.00
2,210,1000,524288,3210.44,176.83,6353.00
2,210,1000,1048576,6869.94,354.89,12785.10
2,214,1000,1,80.40,0.16,176.14
2,214,1000,2,86.07,0.16,186.27
2,214,1000,4,79.48,0.12,173.28
2,214,1000,8,79.77,0.11,161.86
2,214,1000,16,83.02,0.11,172.75
2,214,1000,32,77.45,0.12,161.82
2,214,1000,64,94.34,0.13,201.96
2,214,1000,128,84.16,0.13,176.02
2,214,1000,256,96.96,0.19,204.78
2,214,1000,512,99.87,0.18,210.82
2,214,1000,1024,102.24,0.19,211.66
2,214,1000,2048,107.03,0.20,220.44
2,214,1000,4096,128.16,0.23,265.75
2,214,1000,8192,156.87,0.33,326.38
2,214,1000,16384,237.73,0.67,497.45
2,214,1000,32768,272.73,1.23,576.69
2,214,1000,65536,408.22,2.26,861.67
2,214,1000,131072,671.16,4.53,1383.81
2,214,1000,262144,1642.67,54.89,3342.08
2,214,1000,524288,2977.74,100.69,6087.78
2,214,1000,1048576,5672.10,192.45,11119.93
2,218,1000,1,82.43,0.14,173.24
2,218,1000,2,93.04,0.13,192.78
2,218,1000,4,84.56,0.11,176.99
2,218,1000,8,80.78,0.11,162.70
2,218,1000,16,77.43,0.11,158.68
2,218,1000,32,78.18,0.12,162.55
2,218,1000,64,94.88,0.12,205.71
2,218,1000,128,97.07,0.13,201.65
2,218,1000,256,101.06,0.15,209.66
2,218,1000,512,103.20,0.16,214.49
2,218,1000,1024,106.23,0.16,218.04
2,218,1000,2048,113.29,0.18,232.94
2,218,1000,4096,135.99,0.22,280.90
2,218,1000,8192,159.43,0.30,329.92
2,218,1000,16384,247.15,0.64,508.22
2,218,1000,32768,287.61,1.12,612.69
2,218,1000,65536,435.38,2.20,894.40
2,218,1000,131072,747.99,4.36,1505.16
2,218,1000,262144,1767.88,89.83,3535.07
2,218,1000,524288,3330.88,176.22,6565.15
2,218,1000,1048576,6937.26,346.36,13015.48
2,222,1000,1,85.73,0.14,185.66
2,222,1000,2,84.22,0.13,175.09
2,222,1000,4,81.53,0.11,169.05
2,222,1000,8,78.86,0.11,162.81
2,222,1000,16,80.96,0.11,171.45
2,222,1000,32,78.70,0.12,161.82
2,222,1000,64,89.34,0.12,185.84
2,222,1000,128,105.23,0.14,228.06
2,222,1000,256,102.54,0.16,222.36
2,222,1000,512,104.81,0.16,219.68
2,222,1000,1024,106.79,0.17,220.63
2,222,1000,2048,111.72,0.18,232.66
2,222,1000,4096,130.47,0.22,271.53
2,222,1000,8192,158.59,0.30,328.26
2,222,1000,16384,253.44,0.61,523.55
2,222,1000,32768,285.59,1.15,600.56
2,222,1000,65536,417.85,2.19,860.56
2,222,1000,131072,698.83,4.40,1428.30
2,222,1000,262144,1716.09,67.55,3472.23
2,222,1000,524288,3293.44,227.90,6449.79
2,222,1000,1048576,7538.23,452.03,13493.65
2,226,1000,1,91.11,0.14,190.25
2,226,1000,2,90.66,0.14,189.16
2,226,1000,4,89.98,0.12,189.38
2,226,1000,8,82.37,0.11,165.40
2,226,1000,16,80.13,0.12,168.57
2,226,1000,32,81.08,0.12,167.23
2,226,1000,64,89.60,0.13,187.67
2,226,1000,128,99.20,0.13,219.75
2,226,1000,256,104.40,0.16,222.90
2,226,1000,512,107.99,0.16,223.12
2,226,1000,1024,110.66,0.17,227.14
2,226,1000,2048,117.53,0.18,242.58
2,226,1000,4096,141.36,0.22,287.04
2,226,1000,8192,166.90,0.32,344.08
2,226,1000,16384,244.79,0.62,510.62
2,226,1000,32768,297.56,1.13,627.00
2,226,1000,65536,442.99,2.14,928.57
2,226,1000,131072,736.56,4.39,1524.47
2,226,1000,262144,1844.17,92.44,3672.92
2,226,1000,524288,3340.15,175.44,6663.98
2,226,1000,1048576,6697.26,346.16,12653.74
2,230,1000,1,91.59,0.13,189.13
2,230,1000,2,93.45,0.13,197.88
2,230,1000,4,84.96,0.11,175.21
2,230,1000,8,85.05,0.11,173.61
2,230,1000,16,81.48,0.11,167.64
2,230,1000,32,88.32,0.12,183.29
2,230,1000,64,112.73,0.12,229.22
2,230,1000,128,89.85,0.13,187.34
2,230,1000,256,110.05,0.15,239.00
2,230,1000,512,110.29,0.16,231.03
2,230,1000,1024,111.35,0.18,232.07
2,230,1000,2048,116.97,0.19,241.39
2,230,1000,4096,139.69,0.22,304.29
2,230,1000,8192,163.26,0.30,337.52
2,230,1000,16384,260.84,0.66,541.01
2,230,1000,32768,292.80,1.14,617.81
2,230,1000,65536,431.05,2.16,884.72
2,230,1000,131072,749.73,4.27,1529.51
2,230,1000,262144,1753.79,57.73,3555.97
2,230,1000,524288,3595.16,157.92,7024.24
2,230,1000,1048576,7042.49,396.12,13048.01
2,234,1000,1,89.75,0.13,189.65
2,234,1000,2,89.67,0.13,188.86
2,234,1000,4,91.02,0.12,194.06
2,234,1000,8,83.90,0.11,172.62
2,234,1000,16,83.73,0.11,172.62
2,234,1000,32,87.94,0.12,177.85
2,234,1000,64,112.50,0.12,240.93
2,234,1000,128,100.93,0.13,211.36
2,234,1000,256,112.34,0.17,241.72
2,234,1000,512,114.38,0.16,233.29
2,234,1000,1024,113.96,0.18,232.92
2,234,1000,2048,120.48,0.18,246.91
2,234,1000,4096,144.31,0.22,293.18
2,234,1000,8192,170.57,0.31,348.07
2,234,1000,16384,267.55,0.62,556.74
2,234,1000,32768,306.94,1.12,642.11
2,234,1000,65536,460.32,2.13,941.68
2,234,1000,131072,784.25,4.37,1600.60
2,234,1000,262144,1896.61,87.38,3787.33
2,234,1000,524288,3596.76,173.05,7028.09
2,234,1000,1048576,7761.71,350.29,14395.03
2,238,1000,1,92.34,0.14,195.86
2,238,1000,2,95.34,0.13,196.19
2,238,1000,4,92.67,0.11,192.94
2,238,1000,8,95.99,0.11,188.43
2,238,1000,16,84.76,0.12,173.73
2,238,1000,32,100.64,0.12,217.56
2,238,1000,64,105.94,0.13,230.89
2,238,1000,128,92.64,0.13,195.03
2,238,1000,256,112.90,0.16,234.16
2,238,1000,512,114.32,0.16,239.15
2,238,1000,1024,119.07,0.18,247.04
2,238,1000,2048,122.33,0.18,252.90
2,238,1000,4096,144.17,0.22,297.67
2,238,1000,8192,169.36,0.30,351.13
2,238,1000,16384,265.86,0.64,565.16
2,238,1000,32768,300.99,1.13,626.93
2,238,1000,65536,454.83,2.19,942.34
2,238,1000,131072,752.97,4.35,1565.12
2,238,1000,262144,1820.70,54.43,3745.59
2,238,1000,524288,3434.37,98.78,7025.89
2,238,1000,1048576,7287.06,195.55,15101.54
2,242,1000,1,95.23,0.15,204.55
2,242,1000,2,99.40,0.15,205.89
2,242,1000,4,90.49,0.12,185.32
2,242,1000,8,88.20,0.12,181.75
2,242,1000,16,87.71,0.12,182.67
2,242,1000,32,91.12,0.13,191.02
2,242,1000,64,111.29,0.13,243.51
2,242,1000,128,98.18,0.13,200.75
2,242,1000,256,114.92,0.16,240.37
2,242,1000,512,115.76,0.17,239.44
2,242,1000,1024,118.34,0.18,242.57
2,242,1000,2048,126.28,0.19,260.04
2,242,1000,4096,151.54,0.23,311.87
2,242,1000,8192,175.25,0.33,362.95
2,242,1000,16384,279.68,0.65,589.04
2,242,1000,32768,315.05,1.19,651.44
2,242,1000,65536,480.41,2.18,981.07
2,242,1000,131072,805.43,4.40,1639.99
2,242,1000,262144,1976.19,90.59,3958.31
2,242,1000,524288,3592.87,176.40,7075.87
2,242,1000,1048576,8890.25,418.12,17341.91
2,246,1000,1,101.41,0.14,217.87
2,246,1000,2,92.23,0.13,188.48
2,246,1000,4,90.57,0.12,186.58
2,246,1000,8,89.31,0.12,183.22
2,246,1000,16,87.98,0.12,180.50
2,246,1000,32,102.32,0.12,216.21
2,246,1000,64,112.88,0.13,236.51
2,246,1000,128,99.03,0.13,204.36
2,246,1000,256,117.91,0.16,248.03
2,246,1000,512,118.60,0.17,246.70
2,246,1000,1024,121.11,0.17,251.90
2,246,1000,2048,129.30,0.19,268.13
2,246,1000,4096,146.86,0.22,302.17
2,246,1000,8192,177.29,0.32,364.63
2,246,1000,16384,284.79,0.66,602.31
2,246,1000,32768,328.43,1.14,674.95
2,246,1000,65536,469.62,2.15,963.18
2,246,1000,131072,793.36,4.32,1631.44
2,246,1000,262144,1918.10,52.88,3824.41
2,246,1000,524288,11182.61,119.30,22918.36
2,246,1000,1048576,6610.60,182.35,12691.53
2,250,1000,1,106.00,0.13,209.33
2,250,1000,2,99.18,0.13,209.93
2,250,1000,4,93.30,0.12,192.54
2,250,1000,8,90.60,0.11,185.30
2,250,1000,16,90.76,0.11,189.61
2,250,1000,32,104.61,0.12,217.37
2,250,1000,64,118.15,0.12,249.47
2,250,1000,128,102.06,0.13,208.73
2,250,1000,256,117.34,0.17,245.68
2,250,1000,512,120.06,0.17,248.28
2,250,1000,1024,124.83,0.17,256.51
2,250,1000,2048,131.18,0.19,268.45
2,250,1000,4096,153.49,0.23,313.96
2,250,1000,8192,184.81,0.31,388.81
2,250,1000,16384,288.71,0.64,600.98
2,250,1000,32768,319.18,1.12,664.49
2,250,1000,65536,484.15,2.17,993.73
2,250,1000,131072,844.98,4.30,1741.48
2,250,1000,262144,2055.20,91.09,4104.50
2,250,1000,524288,3870.86,177.59,7674.39
2,250,1000,1048576,11183.52,327.03,22520.35
2,254,1000,1,97.62,0.14,199.30
2,254,1000,2,112.35,0.14,231.97
2,254,1000,4,92.00,0.12,188.36
2,254,1000,8,90.20,0.12,184.82
2,254,1000,16,111.68,0.12,231.99
2,254,1000,32,90.95,0.13,188.88
2,254,1000,64,105.74,0.13,225.52
2,254,1000,128,98.52,0.14,206.92
2,254,1000,256,118.59,0.16,250.32
2,254,1000,512,121.14,0.17,256.41
2,254,1000,1024,124.07,0.18,257.53
2,254,1000,2048,135.82,0.19,282.12
2,254,1000,4096,150.27,0.23,311.79
2,254,1000,8192,189.14,0.33,390.94
2,254,1000,16384,270.19,0.63,561.63
2,254,1000,32768,319.68,1.13,661.10
2,254,1000,65536,483.55,2.17,1001.57
2,254,1000,131072,841.57,4.49,1749.48
2,254,1000,262144,1943.42,54.72,3907.31
2,254,1000,524288,3570.07,97.05,7168.54
2,254,1000,1048576,6980.15,182.02,13750.80
4,2,1000,1,1.76,0.10,3.43
4,2,1000,2,1.75,0.09,3.41
4,2,1000,4,1.73,0.10,3.37
4,2,1000,8,1.74,0.10,3.39
4,2,1000,16,1.74,0.10,3.38
4,2,1000,32,1.84,0.09,3.59
4,2,1000,64,1.85,0.10,3.60
4,2,1000,128,1.80,0.10,3.50
4,2,1000,256,2.41,0.57,4.25
4,2,1000,512,2.59,0.71,4.47
4,2,1000,1024,2.95,0.97,4.93
4,2,1000,2048,2.62,0.18,5.07
4,2,1000,4096,3.00,0.21,5.80
4,2,1000,8192,3.52,0.29,6.74
4,2,1000,16384,4.32,0.64,8.01
4,2,1000,32768,6.01,1.28,10.75
4,2,1000,65536,8.32,2.50,14.13
4,2,1000,131072,13.24,4.96,21.52
4,2,1000,262144,36.23,29.68,42.77
4,2,1000,524288,64.92,51.32,78.52
4,2,1000,1048576,123.53,95.49,151.57
4,6,1000,1,1.36,0.23,4.17
4,6,1000,2,1.36,0.23,4.14
4,6,1000,4,1.36,0.23,4.16
4,6,1000,8,1.35,0.23,4.14
4,6,1000,16,1.35,0.23,4.15
4,6,1000,32,1.45,0.25,4.43
4,6,1000,64,1.58,0.26,5.24
4,6,1000,128,1.70,0.35,5.34
4,6,1000,256,1.88,0.39,5.87
4,6,1000,512,1.99,0.43,6.14
4,6,1000,1024,2.16,0.46,6.56
4,6,1000,2048,2.64,0.64,7.57
4,6,1000,4096,3.36,1.03,9.15
4,6,1000,8192,4.90,1.80,11.91
4,6,1000,16384,7.76,3.55,16.18
4,6,1000,32768,13.42,7.02,25.41
4,6,1000,65536,24.02,13.93,40.81
4,6,1000,131072,45.93,28.05,76.03
4,6,1000,262144,92.21,32.22,155.19
4,6,1000,524288,162.94,64.50,274.29
4,6,1000,1048576,331.06,132.68,568.45
4,10,1000,1,1.84,0.25,4.67
4,10,1000,2,1.84,0.25,4.69
4,10,1000,4,1.83,0.25,4.68
4,10,1000,8,1.79,0.25,4.73
4,10,1000,16,1.78,0.25,4.77
4,10,1000,32,1.93,0.26,5.08
4,10,1000,64,2.00,0.24,6.21
4,10,1000,128,2.18,0.37,6.35
4,10,1000,256,2.29,0.38,6.85
4,10,1000,512,2.54,0.42,7.45
4,10,1000,1024,2.74,0.45,8.01
4,10,1000,2048,3.65,0.60,9.94
4,10,1000,4096,4.67,1.06,11.99
4,10,1000,8192,6.93,1.81,15.65
4,10,1000,16384,11.26,3.53,22.37
4,10,1000,32768,19.44,6.84,36.62
4,10,1000,65536,35.03,13.51,64.05
4,10,1000,131072,71.11,26.75,135.08
4,10,1000,262144,127.34,42.66,239.57
4,10,1000,524288,242.36,88.47,465.47
4,10,1000,1048576,471.97,181.06,878.72
4,14,1000,1,1.47,0.14,4.86
4,14,1000,2,1.43,0.14,4.93
4,14,1000,4,1.42,0.14,5.00
4,14,1000,8,1.39,0.13,5.13
4,14,1000,16,1.37,0.14,5.25
4,14,1000,32,1.49,0.15,5.70
4,14,1000,64,1.53,0.15,6.28
4,14,1000,128,1.90,0.30,7.26
4,14,1000,256,2.00,0.35,7.79
4,14,1000,512,2.27,0.42,8.49
4,14,1000,1024,2.45,0.48,9.04
4,14,1000,2048,3.30,0.68,10.96
4,14,1000,4096,4.64,1.19,14.84
4,14,1000,8192,7.01,2.75,19.16
4,14,1000,16384,11.29,4.26,25.70
4,14,1000,32768,21.08,9.32,44.99
4,14,1000,65536,37.86,16.68,78.31
4,14,1000,131072,71.28,33.06,139.75
4,14,1000,262144,143.02,47.47,288.52
4,14,1000,524288,283.52,96.98,580.29
4,14,1000,1048576,577.96,241.50,1101.24
4,18,1000,1,1.60,0.19,5.26
4,18,1000,2,1.58,0.14,5.39
4,18,1000,4,1.58,0.18,5.37
4,18,1000,8,1.62,0.14,6.00
4,18,1000,16,1.70,0.19,5.82
4,18,1000,32,1.92,0.19,6.29
4,18,1000,64,1.98,0.21,6.43
4,18,1000,128,2.22,0.31,6.84
4,18,1000,256,2.34,0.37,7.38
4,18,1000,512,2.59,0.43,8.08
4,18,1000,1024,2.89,0.48,9.10
4,18,1000,2048,3.91,0.85,11.45
4,18,1000,4096,5.38,1.46,14.73
4,18,1000,8192,8.91,2.55,27.37
4,18,1000,16384,14.63,5.47,34.65
4,18,1000,32768,25.94,10.85,57.71
4,18,1000,65536,46.29,21.46,96.20
4,18,1000,131072,87.08,41.18,180.26
4,18,1000,262144,150.35,45.20,329.73
4,18,1000,524288,283.28,60.71,631.80
4,18,1000,1048576,592.07,169.47,1289.82
4,22,1000,1,1.46,0.11,4.93
4,22,1000,2,1.46,0.13,5.02
4,22,1000,4,1.45,0.13,5.23
4,22,1000,8,1.47,0.18,5.29
4,22,1000,16,1.48,0.17,5.35
4,22,1000,32,1.74,0.21,5.94
4,22,1000,64,1.69,0.18,6.77
4,22,1000,128,2.33,0.37,8.34
4,22,1000,256,2.43,0.38,8.67
4,22,1000,512,2.66,0.43,9.40
4,22,1000,1024,3.09,0.51,10.56
4,22,1000,2048,4.21,0.87,13.06
4,22,1000,4096,6.56,1.46,21.85
4,22,1000,8192,9.56,2.49,29.92
4,22,1000,16384,15.03,5.21,36.80
4,22,1000,32768,26.34,10.03,59.90
4,22,1000,65536,44.90,18.33,95.43
4,22,1000,131072,85.99,35.92,174.37
4,22,1000,262144,189.35,50.22,391.30
4,22,1000,524288,321.72,61.39,721.94
4,22,1000,1048576,671.72,173.27,1496.11
4,26,1000,1,1.43,0.14,5.20
4,26,1000,2,1.38,0.17,5.41
4,26,1000,4,1.36,0.17,5.93
4,26,1000,8,1.36,0.18,5.99
4,26,1000,16,1.35,0.17,6.00
4,26,1000,32,1.67,0.19,7.16
4,26,1000,64,1.77,0.19,7.80
4,26,1000,128,2.17,0.25,8.64
4,26,1000,256,2.23,0.25,9.21
4,26,1000,512,2.49,0.24,10.06
4,26,1000,1024,2.83,0.25,11.03
4,26,1000,2048,3.82,0.28,13.56
4,26,1000,4096,5.21,0.35,17.60
4,26,1000,8192,8.05,0.45,24.40
4,26,1000,16384,14.46,2.16,40.12
4,26,1000,32768,25.58,8.29,64.29
4,26,1000,65536,43.85,15.41,99.80
4,26,1000,131072,83.32,30.16,182.14
4,26,1000,262144,175.76,65.56,392.59
4,26,1000,524288,355.52,116.45,803.38
4,26,1000,1048576,705.91,228.85,1589.53
4,30,1000,1,1.58,0.10,8.18
4,30,1000,2,1.41,0.10,6.91
4,30,1000,4,1.19,0.09,5.66
4,30,1000,8,1.29,0.11,6.55
4,30,1000,16,1.50,0.12,7.67
4,30,1000,32,1.55,0.14,7.06
4,30,1000,64,1.77,0.13,9.56
4,30,1000,128,1.97,0.22,8.06
4,30,1000,256,2.49,0.21,11.88
4,30,1000,512,2.68,0.20,13.90
4,30,1000,1024,2.63,0.19,11.75
4,30,1000,2048,3.62,0.24,15.39
4,30,1000,4096,4.73,0.29,17.12
4,30,1000,8192,7.46,0.47,23.75
4,30,1000,16384,12.88,1.26,37.08
4,30,1000,32768,22.77,2.08,60.69
4,30,1000,65536,40.53,11.75,99.24
4,30,1000,131072,79.42,29.96,188.24
4,30,1000,262144,180.12,54.56,412.43
4,30,1000,524288,335.97,114.91,811.18
4,30,1000,1048576,771.75,229.28,1750.73
4,34,1000,1,1.73,0.12,9.79
4,34,1000,2,1.91,0.14,11.59
4,34,1000,4,1.65,0.13,7.68
4,34,1000,8,2.07,0.13,13.06
4,34,1000,16,1.52,0.11,6.69
4,34,1000,32,1.82,0.16,7.62
4,34,1000,64,1.84,0.18,8.53
4,34,1000,128,2.36,0.16,11.34
4,34,1000,256,2.28,0.17,10.75
4,34,1000,512,2.43,0.18,10.63
4,34,1000,1024,2.69,0.18,11.21
4,34,1000,2048,3.58,0.22,13.99
4,34,1000,4096,4.87,0.27,17.67
4,34,1000,8192,7.39,0.34,24.15
4,34,1000,16384,12.39,0.89,35.90
4,34,1000,32768,23.87,6.30,64.77
4,34,1000,65536,41.13,11.28,107.74
4,34,1000,131072,79.01,22.51,194.94
4,34,1000,262144,203.85,31.07,472.99
4,34,1000,524288,339.95,56.71,875.65
4,34,1000,1048576,741.92,110.82,1799.77
4,38,1000,1,1.54,0.11,6.28
4,38,1000,2,1.55,0.12,6.32
4,38,1000,4,1.57,0.13,6.23
4,38,1000,8,1.58,0.16,6.34
4,38,1000,16,1.60,0.15,6.55
4,38,1000,32,1.80,0.19,7.31
4,38,1000,64,1.79,0.21,7.54
4,38,1000,128,2.12,0.18,8.69
4,38,1000,256,2.30,0.16,10.54
4,38,1000,512,2.44,0.19,11.35
4,38,1000,1024,3.07,0.18,15.55
4,38,1000,2048,3.93,0.21,17.00
4,38,1000,4096,5.10,0.27,20.05
4,38,1000,8192,7.69,0.34,27.35
4,38,1000,16384,12.91,0.68,41.36
4,38,1000,32768,22.97,3.92,66.26
4,38,1000,65536,42.11,11.57,112.67
4,38,1000,131072,80.67,22.28,209.34
4,38,1000,262144,170.97,29.94,459.37
4,38,1000,524288,323.62,57.74,897.81
4,38,1000,1048576,678.89,122.86,1821.50
4,42,1000,1,1.67,0.11,7.10
4,42,1000,2,1.83,0.12,8.35
4,42,1000,4,1.82,0.12,10.07
4,42,1000,8,1.58,0.11,7.22
4,42,1000,16,1.62,0.12,8.15
4,42,1000,32,1.91,0.13,9.64
4,42,1000,64,1.72,0.15,8.06
4,42,1000,128,2.01,0.16,9.03
4,42,1000,256,2.04,0.16,9.53
4,42,1000,512,2.33,0.17,11.56
4,42,1000,1024,2.54,0.18,11.52
4,42,1000,2048,3.35,0.21,14.09
4,42,1000,4096,4.52,0.26,18.16
4,42,1000,8192,6.84,0.33,24.84
4,42,1000,16384,12.00,0.66,38.85
4,42,1000,32768,21.78,2.37,69.08
4,42,1000,65536,44.17,11.02,124.96
4,42,1000,131072,79.38,20.41,214.11
4,42,1000,262144,184.95,30.77,487.14
4,42,1000,524288,340.43,58.74,944.13
4,42,1000,1048576,701.13,111.72,1951.26
4,46,1000,1,1.44,0.12,6.27
4,46,1000,2,1.47,0.13,6.44
4,46,1000,4,1.45,0.13,6.44
4,46,1000,8,1.48,0.14,6.74
4,46,1000,16,1.46,0.13,6.39
4,46,1000,32,1.72,0.17,7.41
4,46,1000,64,1.69,0.16,8.30
4,46,1000,128,2.03,0.16,9.37
4,46,1000,256,2.08,0.17,10.16
4,46,1000,512,2.30,0.17,11.00
4,46,1000,1024,2.55,0.19,12.11
4,46,1000,2048,3.56,0.21,16.60
4,46,1000,4096,4.78,0.27,21.77
4,46,1000,8192,7.03,0.34,25.65
4,46,1000,16384,12.92,0.69,41.82
4,46,1000,32768,23.28,4.95,68.28
4,46,1000,65536,44.60,11.79,127.24
4,46,1000,131072,78.48,20.66,217.57
4,46,1000,262144,182.36,33.20,500.84
4,46,1000,524288,356.91,86.27,1003.52
4,46,1000,1048576,721.24,135.35,2030.88
4,50,1000,1,1.41,0.10,5.80
4,50,1000,2,1.47,0.09,6.26
4,50,1000,4,1.46,0.12,6.40
4,50,1000,8,1.38,0.09,6.67
4,50,1000,16,1.36,0.12,6.54
4,50,1000,32,1.57,0.12,7.54
4,50,1000,64,1.58,0.11,8.33
4,50,1000,128,1.89,0.15,9.42
4,50,1000,256,1.95,0.17,10.04
4,50,1000,512,2.15,0.15,11.11
4,50,1000,1024,2.56,0.19,15.98
4,50,1000,2048,3.29,0.20,16.54
4,50,1000,4096,4.47,0.27,19.71
4,50,1000,8192,7.39,1.22,28.43
4,50,1000,16384,12.96,3.23,42.41
4,50,1000,32768,22.85,5.79,69.60
4,50,1000,65536,42.83,11.42,128.20
4,50,1000,131072,78.25,21.26,226.16
4,50,1000,262144,179.52,45.06,513.72
4,50,1000,524288,358.20,90.59,1030.18
4,50,1000,1048576,727.85,160.98,2018.91
4,54,1000,1,1.42,0.08,6.42
4,54,1000,2,1.41,0.08,6.53
4,54,1000,4,1.37,0.09,6.80
4,54,1000,8,1.41,0.12,7.90
4,54,1000,16,1.30,0.10,7.01
4,54,1000,32,1.46,0.11,7.51
4,54,1000,64,1.71,0.13,12.18
4,54,1000,128,1.91,0.14,9.83
4,54,1000,256,1.96,0.15,12.08
4,54,1000,512,2.23,0.14,13.11
4,54,1000,1024,2.32,0.16,14.33
4,54,1000,2048,3.05,0.19,14.66
4,54,1000,4096,4.18,0.27,19.92
4,54,1000,8192,6.46,0.36,27.36
4,54,1000,16384,11.11,0.66,42.43
4,54,1000,32768,19.45,1.44,67.92
4,54,1000,65536,36.77,2.76,126.15
4,54,1000,131072,70.71,5.70,231.56
4,54,1000,262144,191.74,49.48,533.46
4,54,1000,524288,373.43,86.88,1045.76
4,54,1000,1048576,733.81,172.84,2050.16
4,58,1000,1,1.29,0.10,7.19
4,58,1000,2,1.28,0.09,7.43
4,58,1000,4,1.26,0.09,7.37
4,58,1000,8,1.30,0.09,7.65
4,58,1000,16,1.36,0.08,9.34
4,58,1000,32,1.39,0.09,7.56
4,58,1000,64,1.42,0.09,8.95
4,58,1000,128,1.84,0.14,10.20
4,58,1000,256,1.86,0.14,11.09
4,58,1000,512,1.99,0.15,10.78
4,58,1000,1024,2.26,0.17,12.15
4,58,1000,2048,3.02,0.19,14.86
4,58,1000,4096,4.19,0.27,19.68
4,58,1000,8192,6.50,0.39,27.09
4,58,1000,16384,11.66,0.98,42.96
4,58,1000,32768,22.88,6.34,73.49
4,58,1000,65536,41.18,12.10,129.97
4,58,1000,131072,81.21,23.91,252.58
4,58,1000,262144,175.04,44.06,513.82
4,58,1000,524288,357.19,88.62,1090.11
4,58,1000,1048576,743.97,172.80,2223.44
4,62,1000,1,1.18,0.08,8.53
4,62,1000,2,1.19,0.11,8.09
4,62,1000,4,1.22,0.09,9.41
4,62,1000,8,1.14,0.12,8.28
4,62,1000,16,1.17,0.09,9.00
4,62,1000,32,1.19,0.12,8.47
4,62,1000,64,1.21,0.11,8.65
4,62,1000,128,1.62,0.15,9.49
4,62,1000,256,1.66,0.14,9.78
4,62,1000,512,1.81,0.17,10.83
4,62,1000,1024,2.10,0.15,12.96
4,62,1000,2048,2.87,0.21,15.58
4,62,1000,4096,4.38,0.26,27.34
4,62,1000,8192,6.33,0.43,30.95
4,62,1000,16384,11.61,0.89,45.78
4,62,1000,32768,21.79,2.89,74.73
4,62,1000,65536,39.86,12.58,127.01
4,62,1000,131072,77.64,24.39,242.46
4,62,1000,262144,180.50,37.41,543.42
4,62,1000,524288,323.71,77.10,1024.60
4,62,1000,1048576,667.25,112.43,2019.64
4,66,1000,1,1.28,0.14,9.54
4,66,1000,2,1.42,0.15,10.49
4,66,1000,4,1.27,0.13,9.59
4,66,1000,8,1.25,0.15,9.75
4,66,1000,16,1.30,0.15,9.77
4,66,1000,32,1.42,0.17,10.11
4,66,1000,64,1.44,0.16,10.16
4,66,1000,128,1.76,0.21,10.47
4,66,1000,256,1.84,0.20,11.85
4,66,1000,512,2.00,0.22,11.79
4,66,1000,1024,2.46,0.24,16.59
4,66,1000,2048,3.36,0.28,20.42
4,66,1000,4096,4.32,0.42,24.44
4,66,1000,8192,6.68,0.59,29.75
4,66,1000,16384,11.87,1.28,44.65
4,66,1000,32768,21.76,1.88,74.02
4,66,1000,65536,40.23,7.86,132.03
4,66,1000,131072,77.41,27.51,246.11
4,66,1000,262144,180.50,32.23,559.44
4,66,1000,524288,323.48,64.05,1057.51
4,66,1000,1048576,664.14,125.91,2127.22
4,70,1000,1,1.34,0.17,10.01
4,70,1000,2,1.38,0.16,10.80
4,70,1000,4,1.38,0.17,11.40
4,70,1000,8,1.43,0.19,12.49
4,70,1000,16,1.38,0.20,10.42
4,70,1000,32,1.54,0.23,11.64
4,70,1000,64,1.56,0.20,12.12
4,70,1000,128,1.84,0.24,10.93
4,70,1000,256,1.90,0.25,11.24
4,70,1000,512,2.14,0.25,13.36
4,70,1000,1024,2.34,0.37,13.33
4,70,1000,2048,3.07,0.38,16.91
4,70,1000,4096,4.16,0.47,20.86
4,70,1000,8192,6.42,0.64,29.97
4,70,1000,16384,11.20,1.02,45.05
4,70,1000,32768,20.79,1.75,74.91
4,70,1000,65536,40.13,3.25,134.52
4,70,1000,131072,76.50,6.70,248.40
4,70,1000,262144,169.17,31.57,557.36
4,70,1000,524288,315.47,65.00,1076.59
4,70,1000,1048576,655.98,123.47,2163.79
4,74,1000,1,1.35,0.24,9.83
4,74,1000,2,1.34,0.23,9.93
4,74,1000,4,1.41,0.25,11.04
4,74,1000,8,1.32,0.24,10.11
4,74,1000,16,1.37,0.24,11.58
4,74,1000,32,1.49,0.24,10.65
4,74,1000,64,1.61,0.28,13.53
4,74,1000,128,1.84,0.30,11.24
4,74,1000,256,1.96,0.30,12.67
4,74,1000,512,2.11,0.31,13.53
4,74,1000,1024,2.27,0.33,13.35
