mapby,p,comm,size,latency,min,max,iterations,p50,p95,p99
node,92,91,4,0.23,0.09,9.95,1000,0.22,0.29,0.64
node,92,91,8,0.25,0.09,11.98,1000,0.22,0.59,0.73
node,92,91,16,0.27,0.09,13.86,1000,0.22,0.63,0.73
node,92,91,32,0.30,0.10,15.57,1000,0.23,0.70,0.79
node,92,91,64,0.38,0.10,22.22,1000,0.30,0.75,0.82
node,92,91,128,0.43,0.10,26.85,1000,0.35,0.81,0.85
node,92,91,256,0.69,0.12,32.15,1000,0.60,1.06,1.11
node,92,91,512,0.90,0.13,35.74,1000,0.84,1.22,1.32
node,92,91,1024,1.43,0.13,49.31,1000,1.30,1.63,1.85
node,92,91,2048,0.75,0.15,51.67,1000,0.65,1.01,1.06
node,92,91,4096,1.30,0.17,100.05,1000,1.28,1.32,1.35
node,92,91,8192,2.11,0.24,168.49,1000,2.11,2.17,2.20
node,92,91,16384,3.83,0.48,299.21,1000,3.80,3.89,4.05
node,92,91,32768,8.53,0.97,661.17,1000,8.24,10.13,14.27
node,92,91,65536,18.20,1.96,1331.92,1000,18.04,19.43,20.30
node,92,91,131072,40.47,7.41,2691.43,1000,40.44,41.95,43.16
node,92,91,262144,2061.37,78.54,4032.87,1000,2047.74,2171.63,2275.09
node,92,91,524288,3788.52,99.73,7467.66,1000,3752.41,3972.39,4069.68
node,92,91,1048576,7029.16,146.87,13882.22,1000,6960.53,7273.00,7407.18
node,93,92,1,0.28,0.09,7.61,1000,0.28,0.30,0.32
node,93,92,2,0.22,0.09,8.20,1000,0.22,0.25,0.35
node,93,92,4,0.22,0.09,8.61,1000,0.21,0.26,0.50
node,93,92,8,0.24,0.09,10.11,1000,0.20,0.50,0.71
node,93,92,16,0.26,0.09,12.25,1000,0.21,0.62,0.69
node,93,92,32,0.30,0.09,15.44,1000,0.22,0.66,0.71
node,93,92,64,0.38,0.09,22.36,1000,0.31,0.69,0.77
node,93,92,128,0.43,0.10,26.66,1000,0.35,0.76,0.87
node,93,92,256,0.66,0.13,32.07,1000,0.58,1.03,1.11
node,93,92,512,0.85,0.13,35.35,1000,0.79,1.15,1.28
node,93,92,1024,1.21,0.13,37.62,1000,1.18,1.50,1.59
node,93,92,2048,0.73,0.15,50.22,1000,0.64,1.04,1.08
node,93,92,4096,1.28,0.17,99.31,1000,1.27,1.32,1.34
node,93,92,8192,2.08,0.23,167.69,1000,2.09,2.16,2.18
node,93,92,16384,3.89,0.48,307.53,1000,3.80,3.91,7.82
node,93,92,32768,8.44,0.96,662.44,1000,8.23,9.14,13.80
node,93,92,65536,18.03,2.02,1351.22,1000,17.82,19.32,20.07
node,93,92,131072,40.34,7.80,2729.32,1000,40.30,41.99,44.26
node,93,92,262144,2039.09,76.64,3990.09,1000,2027.20,2134.72,2239.38
node,93,92,524288,3828.73,97.60,7544.96,1000,3800.78,4009.22,4158.14
node,93,92,1048576,7081.93,164.21,13960.18,1000,6992.55,7342.88,7436.71
node,94,93,1,0.29,0.09,7.81,1000,0.28,0.30,0.52
node,94,93,2,0.23,0.09,8.04,1000,0.22,0.25,0.34
node,94,93,4,0.23,0.09,9.35,1000,0.21,0.28,0.67
node,94,93,8,0.24,0.09,11.01,1000,0.21,0.58,0.77
node,94,93,16,0.26,0.09,12.31,1000,0.21,0.71,0.77
node,94,93,32,0.28,0.09,13.93,1000,0.22,0.74,0.80
node,94,93,64,0.36,0.09,21.29,1000,0.30,0.78,0.86
node,94,93,128,0.41,0.10,25.44,1000,0.35,0.82,0.91
node,94,93,256,0.67,0.13,32.59,1000,0.58,1.09,1.18
node,94,93,512,0.86,0.13,36.40,1000,0.79,1.23,1.31
node,94,93,1024,1.23,0.13,38.70,1000,1.19,1.53,1.67
node,94,93,2048,0.73,0.15,51.08,1000,0.64,1.03,1.08
node,94,93,4096,1.28,0.17,100.60,1000,1.26,1.32,1.37
node,94,93,8192,2.09,0.24,170.71,1000,2.07,2.16,2.20
node,94,93,16384,3.80,0.47,301.51,1000,3.76,3.89,4.61
node,94,93,32768,8.43,0.95,665.09,1000,8.17,8.95,13.77
node,94,93,65536,17.89,2.13,1365.95,1000,17.78,19.28,20.51
node,94,93,131072,40.33,8.18,2759.83,1000,40.18,42.10,44.03
node,94,93,262144,2072.13,81.21,4048.76,1000,2056.58,2213.82,2270.52
node,94,93,524288,3901.16,103.39,7684.74,1000,3862.79,4078.25,4177.09
node,94,93,1048576,7354.22,144.24,14537.61,1000,7267.15,7617.71,7759.00
node,95,94,1,0.28,0.09,7.49,1000,0.27,0.29,0.49
node,95,94,2,0.22,0.09,8.01,1000,0.22,0.25,0.34
node,95,94,4,0.22,0.09,8.38,1000,0.21,0.24,0.55
node,95,94,8,0.23,0.09,9.91,1000,0.20,0.47,0.67
node,95,94,16,0.25,0.09,11.39,1000,0.21,0.55,0.72
node,95,94,32,0.29,0.09,13.92,1000,0.22,0.66,0.73
node,95,94,64,0.37,0.09,22.02,1000,0.30,0.70,0.77
node,95,94,128,0.43,0.10,27.66,1000,0.35,0.75,0.80
node,95,94,256,0.69,0.12,35.03,1000,0.58,1.00,1.05
node,95,94,512,0.87,0.13,38.14,1000,0.81,1.15,1.20
node,95,94,1024,1.22,0.13,39.49,1000,1.19,1.42,1.51
node,95,94,2048,0.75,0.15,53.69,1000,0.72,0.96,1.01
node,95,94,4096,1.26,0.17,99.20,1000,1.26,1.31,1.34
node,95,94,8192,2.01,0.24,164.35,1000,2.06,2.16,2.20
node,95,94,16384,3.80,0.48,305.12,1000,3.74,3.87,8.79
node,95,94,32768,8.25,0.97,657.56,1000,8.10,8.68,12.44
node,95,94,65536,17.77,2.29,1363.86,1000,17.64,19.34,19.95
node,95,94,131072,40.09,8.17,2764.00,1000,40.01,41.85,43.18
node,95,94,262144,2111.96,79.95,4126.06,1000,2096.66,2255.21,2306.19
node,95,94,524288,3945.18,85.04,7790.68,1000,3893.69,4153.92,4247.70
node,95,94,1048576,7194.52,130.07,14215.93,1000,7111.72,7460.90,7509.29
node,96,95,1,0.33,0.09,12.07,1000,0.31,0.33,0.52
node,96,95,2,0.24,0.09,10.40,1000,0.23,0.26,0.34
node,96,95,4,0.24,0.09,11.35,1000,0.22,0.28,0.70
node,96,95,8,0.27,0.09,14.17,1000,0.23,0.62,0.71
node,96,95,16,0.30,0.09,16.33,1000,0.23,0.68,0.75
node,96,95,32,0.33,0.09,18.40,1000,0.25,0.72,0.77
node,96,95,64,0.41,0.09,25.73,1000,0.32,0.75,0.80
node,96,95,128,0.47,0.10,31.21,1000,0.37,0.80,0.84
node,96,95,256,0.70,0.12,37.57,1000,0.59,1.02,1.08
node,96,95,512,0.88,0.13,40.82,1000,0.82,1.16,1.23
node,96,95,1024,1.21,0.13,42.13,1000,1.20,1.44,1.50
node,96,95,2048,0.80,0.14,58.79,1000,0.76,1.00,1.04
node,96,95,4096,1.29,0.17,103.08,1000,1.29,1.33,1.35
node,96,95,8192,2.13,0.24,177.29,1000,2.10,2.16,2.21
node,96,95,16384,3.86,0.49,312.66,1000,3.79,3.90,5.90
node,96,95,32768,8.36,0.97,674.94,1000,8.15,8.82,12.69
node,96,95,65536,17.93,2.16,1384.42,1000,17.83,19.35,20.45
node,96,95,131072,40.39,7.76,2804.73,1000,40.41,42.11,43.37
node,96,95,262144,2109.23,82.09,4120.88,1000,2093.55,2256.09,2292.41
node,96,95,524288,3863.43,103.51,7600.19,1000,3806.27,4095.75,4175.58
node,96,95,1048576,7228.95,146.92,14254.47,1000,7152.46,7494.89,7593.70
node,97,96,1,0.33,0.09,9.90,1000,0.32,0.34,0.53
node,97,96,2,0.25,0.09,9.64,1000,0.25,0.27,0.33
node,97,96,4,0.25,0.09,10.45,1000,0.23,0.30,0.61
node,97,96,8,0.25,0.09,12.07,1000,0.22,0.53,0.70
node,97,96,16,0.27,0.09,13.30,1000,0.22,0.62,0.74
node,97,96,32,0.31,0.10,16.52,1000,0.23,0.66,0.76
node,97,96,64,0.41,0.10,25.72,1000,0.32,0.72,0.79
node,97,96,128,0.47,0.10,31.00,1000,0.37,0.76,0.82
node,97,96,256,0.68,0.12,36.48,1000,0.57,0.99,1.06
node,97,96,512,0.84,0.13,39.28,1000,0.78,1.12,1.24
node,97,96,1024,1.17,0.13,40.51,1000,1.14,1.39,1.51
node,97,96,2048,0.74,0.15,53.69,1000,0.66,1.01,1.04
node,97,96,4096,1.29,0.17,104.34,1000,1.27,1.31,1.35
node,97,96,8192,2.08,0.24,174.23,1000,2.08,2.15,2.19
node,97,96,16384,3.76,0.50,306.09,1000,3.75,3.85,3.97
node,97,96,32768,8.53,0.99,686.02,1000,8.28,10.31,13.56
node,97,96,65536,18.43,2.21,1388.68,1000,18.34,19.88,20.50
node,97,96,131072,41.19,8.92,2820.77,1000,41.12,42.80,44.30
node,97,96,262144,2236.13,78.31,4388.42,1000,2223.12,2349.79,2410.23
node,97,96,524288,3788.92,95.23,7459.71,1000,3763.61,3963.71,4152.60
node,97,96,1048576,7464.33,143.55,14751.82,1000,7388.44,7680.59,7817.39
node,98,97,1,0.30,0.10,9.65,1000,0.28,0.31,0.40
node,98,97,2,0.25,0.09,10.08,1000,0.24,0.28,0.35
node,98,97,4,0.25,0.09,11.16,1000,0.23,0.33,0.58
node,98,97,8,0.26,0.09,12.85,1000,0.23,0.54,0.71
node,98,97,16,0.28,0.09,14.48,1000,0.23,0.63,0.72
node,98,97,32,0.31,0.09,16.38,1000,0.24,0.69,0.74
node,98,97,64,0.40,0.09,24.81,1000,0.32,0.73,0.78
node,98,97,128,0.45,0.10,29.64,1000,0.37,0.78,0.85
node,98,97,256,0.70,0.12,35.69,1000,0.61,1.02,1.09
node,98,97,512,0.89,0.13,39.52,1000,0.85,1.16,1.27
node,98,97,1024,1.30,0.13,41.93,1000,1.29,1.55,1.65
node,98,97,2048,0.77,0.14,56.45,1000,0.74,0.98,1.03
node,98,97,4096,1.32,0.17,107.78,1000,1.30,1.34,1.37
node,98,97,8192,2.12,0.24,179.81,1000,2.11,2.17,2.21
node,98,97,16384,3.89,0.49,323.05,1000,3.81,3.93,6.70
node,98,97,32768,8.56,0.98,704.80,1000,8.28,10.09,13.90
node,98,97,65536,18.53,1.95,1421.81,1000,18.33,19.94,20.48
node,98,97,131072,41.56,7.46,2882.71,1000,41.35,42.95,44.75
node,98,97,262144,2155.89,74.26,4225.61,1000,2140.09,2294.39,2337.26
node,98,97,524288,4034.63,93.08,7972.70,1000,3997.16,4200.36,4291.54
node,98,97,1048576,7585.57,131.57,15008.38,1000,7519.54,7821.70,7923.31
node,99,98,1,0.31,0.10,9.95,1000,0.30,0.33,0.44
node,99,98,2,0.25,0.09,10.52,1000,0.25,0.28,0.36
node,99,98,4,0.25,0.09,11.64,1000,0.23,0.26,0.72
node,99,98,8,0.28,0.09,15.11,1000,0.23,0.56,0.71
node,99,98,16,0.29,0.09,14.92,1000,0.23,0.64,0.79
node,99,98,32,0.32,0.10,16.83,1000,0.25,0.69,0.81
node,99,98,64,0.40,0.09,25.26,1000,0.33,0.74,0.79
node,99,98,128,0.46,0.10,30.09,1000,0.37,0.78,0.83
node,99,98,256,0.71,0.12,36.22,1000,0.63,1.03,1.12
node,99,98,512,0.92,0.13,40.06,1000,0.87,1.20,1.32
node,99,98,1024,1.34,0.13,42.30,1000,1.31,1.59,1.75
node,99,98,2048,0.75,0.15,55.52,1000,0.70,0.99,1.02
node,99,98,4096,1.31,0.17,107.22,1000,1.28,1.31,1.36
node,99,98,8192,2.08,0.24,177.64,1000,2.08,2.14,2.17
node,99,98,16384,3.81,0.49,317.97,1000,3.75,3.86,5.46
